position_id,detector,underlying,signal_at,opened_at,closed_at,entry_cash,exit_cash,commission,pnl,predicted_edge,execution_edge,edge_capture,exit_reason
50,put_call_parity,LMT,2026-06-24 20:00:00+00:00,2026-06-25 13:30:00+00:00,2026-07-17 20:00:00+00:00,-51081.8,52000.0,1.9500000000000002,916.249999999997,153.13403490333303,778.8260349033255,5.983320432837719,expiry
51,butterfly,LMT,2026-06-26 20:00:00+00:00,2026-06-29 13:30:00+00:00,2026-07-17 20:00:00+00:00,29.299999999999955,0.0,1.9500000000000002,27.349999999999955,218.01650000000015,27.350000000000097,0.12544922058651495,expiry
52,put_call_parity,BA,2026-06-29 20:00:00+00:00,2026-06-30 13:30:00+00:00,2026-07-17 20:00:00+00:00,-21901.425,22000.0,1.9500000000000002,96.62500000000072,109.81469754131491,52.2136975413152,0.8798913275124042,expiry
53,put_call_parity,LMT,2026-07-02 20:00:00+00:00,2026-07-06 13:30:00+00:00,2026-07-17 20:00:00+00:00,52537.625,-52000.0,1.9500000000000002,535.675,385.4343367820432,490.2428367820423,1.3897957417917215,expiry
54,put_call_parity,LMT,2026-07-02 20:00:00+00:00,2026-07-06 13:30:00+00:00,2026-07-17 20:00:00+00:00,52630.375,-52500.0,1.9500000000000002,128.425,364.3963367820431,82.99283678204229,0.3524321927440644,expiry
55,put_call_parity,BA,2026-07-06 20:00:00+00:00,2026-07-07 13:30:00+00:00,2026-07-17 20:00:00+00:00,21616.55,-21500.0,1.9500000000000002,114.59999999999927,340.03291438356035,119.78416438355926,0.3370261970308244,expiry
56,put_call_parity,RTX,2026-07-08 20:00:00+00:00,2026-07-09 13:30:00+00:00,2026-07-17 20:00:00+00:00,-17975.375,18000.0,1.9500000000000002,22.675,241.06961655213172,5.471866552131542,0.09405996626329927,expiry
57,put_call_parity,RTX,2026-07-08 20:00:00+00:00,2026-07-09 13:30:00+00:00,2026-07-17 20:00:00+00:00,-17461.175,17500.0,1.9500000000000002,36.875000000000725,236.33306470346065,20.195564703458512,0.15602979653426702,expiry
58,put_call_parity,LMT,2026-07-10 20:00:00+00:00,2026-07-13 13:30:00+00:00,2026-07-17 20:00:00+00:00,51812.6,-51750.0,1.9500000000000002,60.64999999999854,310.3618561830058,41.234106183004045,0.1954170552589945,expiry
59,put_call_parity,BA,2026-07-13 20:00:00+00:00,2026-07-14 13:30:00+00:00,2026-08-21 20:00:00+00:00,-22372.875,22500.0,1.9500000000000002,125.175,180.73223415611383,24.881984156115504,0.6925991956248141,expiry
60,put_call_parity,LMT,2026-07-17 20:00:00+00:00,2026-07-20 13:30:00+00:00,2026-08-20 20:00:00+00:00,-50534.0,47382.6125,3.9000000000000004,-3155.2874999999967,341.2059741233276,258.2804741233296,-9.247456783565958,stop_loss
61,put_call_parity,LMT,2026-07-22 20:00:00+00:00,2026-07-23 13:30:00+00:00,2026-08-21 20:00:00+00:00,-49162.5,51000.0,1.9500000000000002,1835.55,212.7693566760781,1659.3601066760777,8.626947172634718,expiry
63,vertical_bound,LMT,2026-07-23 20:00:00+00:00,2026-07-24 13:30:00+00:00,2026-08-20 20:00:00+00:00,692.7500000000009,-2852.7999999999993,2.6,-2162.6499999999987,563.7177499999998,191.45000000000067,-3.8364057189967844,stop_loss
62,butterfly,LMT,2026-07-23 20:00:00+00:00,2026-07-24 13:30:00+00:00,2026-09-11 20:00:00+00:00,93.46666666666715,-489.52499999999975,3.9000000000000004,-399.9583333333326,620.1720833333326,91.51666666666704,-0.644915087411894,end_of_data
65,put_call_parity,BA,2026-07-24 20:00:00+00:00,2026-07-27 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21919.475,22000.0,1.9500000000000002,78.57500000000145,88.61001888910333,8.615768889102764,0.8867507420164209,expiry
66,put_call_parity,BA,2026-07-24 20:00:00+00:00,2026-07-27 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21316.425,21500.0,1.9500000000000002,181.62500000000074,77.20475141435149,113.29325141435329,2.3525106508695877,expiry
64,put_call_parity,BA,2026-07-24 20:00:00+00:00,2026-07-27 13:30:00+00:00,2026-09-11 20:00:00+00:00,-20774.25,21026.199749999996,3.9000000000000004,248.04974999999615,105.91670862627804,88.9639586262776,2.3419321957523023,end_of_data
67,put_call_parity,BA,2026-07-27 20:00:00+00:00,2026-07-28 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21858.975,22250.0,1.9500000000000002,389.07500000000147,218.74559268771276,326.05034268771414,1.7786644074491396,expiry
68,put_call_parity,BA,2026-07-27 20:00:00+00:00,2026-07-28 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21593.25,21750.0,1.9500000000000002,154.8,168.4847057733832,93.22870577338036,0.9187777566481938,expiry
69,put_call_parity,BA,2026-07-27 20:00:00+00:00,2026-07-28 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21373.25,21500.0,1.9500000000000002,124.8,160.49513731621835,63.95538731621782,0.7775936522868641,expiry
70,put_call_parity,RTX,2026-07-30 20:00:00+00:00,2026-07-31 13:30:00+00:00,2026-08-21 20:00:00+00:00,18019.875,-18000.0,1.9500000000000002,17.925,365.91579621770455,5.370796217706084,0.048986679955558346,expiry
72,butterfly,BA,2026-07-31 20:00:00+00:00,2026-08-03 13:30:00+00:00,2026-08-21 20:00:00+00:00,166.90625,0.0,1.9500000000000002,164.95625,119.92481249999993,164.95624999999998,1.375497251663413,expiry
71,put_call_parity,BA,2026-07-31 20:00:00+00:00,2026-08-03 13:30:00+00:00,2026-08-21 20:00:00+00:00,22060.625,-22000.0,1.9500000000000002,58.675,191.57247602739542,66.54272602739293,0.30628095025304836,expiry
73,put_call_parity,BA,2026-08-03 20:00:00+00:00,2026-08-04 13:30:00+00:00,2026-08-21 20:00:00+00:00,21521.9,-21500.0,1.9500000000000002,19.950000000001456,460.37603767123335,27.35728767123437,0.04333414071878406,expiry
74,put_call_parity,BA,2026-08-05 20:00:00+00:00,2026-08-06 13:30:00+00:00,2026-08-21 20:00:00+00:00,21930.4,-21750.0,1.9500000000000002,178.45000000000147,122.96243835616369,185.36443835616518,1.4512561916112683,expiry
75,put_call_parity,BA,2026-08-07 20:00:00+00:00,2026-08-10 13:30:00+00:00,2026-08-21 20:00:00+00:00,23348.75,-23250.0,1.9500000000000002,96.8,173.58847602739553,102.945726027395,0.5576407041255615,expiry
76,put_call_parity,BA,2026-08-10 20:00:00+00:00,2026-08-11 13:30:00+00:00,2026-08-21 20:00:00+00:00,-22828.9,23000.0,1.9500000000000002,169.14999999999856,234.6082036434394,141.35995364344052,0.7209892807374926,expiry
77,put_call_parity,BA,2026-08-14 20:00:00+00:00,2026-08-17 13:30:00+00:00,2026-08-21 20:00:00+00:00,21983.8,-21750.0,1.9500000000000002,231.84999999999928,23.795493150683267,235.72149315068162,9.743441690063982,expiry
78,butterfly,LMT,2026-08-24 20:00:00+00:00,2026-08-25 13:30:00+00:00,2026-09-11 20:00:00+00:00,8.624999999999773,1.31575000000006,3.9000000000000004,6.040749999999832,9.15833333333332,6.674999999999517,0.6595905368516659,end_of_data
79,put_call_parity,BA,2026-08-28 20:00:00+00:00,2026-08-31 13:30:00+00:00,2026-09-11 20:00:00+00:00,20826.65,-20880.291749999997,3.9000000000000004,-57.54174999999523,39.03566780821802,82.38591780821953,-1.474081352538849,end_of_data
80,put_call_parity,RTX,2026-08-31 20:00:00+00:00,2026-09-01 13:30:00+00:00,2026-09-11 20:00:00+00:00,-20816.175,20894.693,3.9000000000000004,74.61800000000002,103.06099007100603,71.34624007100793,0.7240178844448358,end_of_data
82,put_call_parity,BA,2026-09-08 20:00:00+00:00,2026-09-09 13:30:00+00:00,2026-09-11 20:00:00+00:00,-20956.15,21026.199749999996,3.9000000000000004,66.14974999999467,242.84167546710736,19.112175467106862,0.27239867239737675,end_of_data
81,put_call_parity,BA,2026-09-08 20:00:00+00:00,2026-09-09 13:30:00+00:00,2026-09-11 20:00:00+00:00,-20439.4,20558.004749999996,3.9000000000000004,114.70474999999496,264.17727843217716,36.444028432174676,0.43419612269737035,end_of_data
83,put_call_parity,BA,2026-09-08 20:00:00+00:00,2026-09-09 13:30:00+00:00,2026-09-11 20:00:00+00:00,-21393.075,21565.82625,3.9000000000000004,168.85124999999755,232.3745725020406,81.60532250203978,0.7266339349522194,end_of_data
